phase,vth,polarity,hits,errors
28,14,0,16381,2389
28,14,1,16431,2868
28,16,0,16303,3937
28,16,1,16485,4466
28,18,0,16311,5419
28,18,1,16382,5955
28,20,0,16399,6725
28,20,1,16455,7157
28,22,0,16330,7570
28,22,1,16563,8102
28,24,0,16281,8281
28,24,1,16195,8663
28,26,0,16361,8789
28,26,1,16197,8974
28,28,0,16435,9808
28,28,1,16049,9660
28,30,0,16347,11207
28,30,1,16235,11327
28,32,0,16178,12730
28,32,1,16184,12904
28,34,0,16383,14554
28,34,1,16289,14664
28,36,0,16284,15571
28,36,1,16178,15647
28,38,0,16327,16169
28,38,1,16216,16121
28,40,0,16341,16328
28,40,1,16173,16170
28,42,0,16367,16367
28,42,1,16176,16176
28,44,0,16295,16295
28,44,1,16310,16310
28,46,0,16396,16396
28,46,1,16195,16195
28,48,0,16404,16404
28,48,1,16237,16237
28,50,0,16335,16335
28,50,1,16392,16392
28,52,0,16285,16285
28,52,1,16216,16216
28,54,0,16374,16374
28,54,1,16094,16094
28,56,0,16149,16149
28,56,1,16221,16221
28,58,0,16374,16374
28,58,1,16265,16265
28,60,0,16414,16414
28,60,1,16346,16346
28,62,0,16255,16255
28,62,1,16304,16304
30,0,0,16316,1
30,0,1,16453,0
30,2,0,16316,0
30,2,1,16353,1
30,4,0,16401,13
30,4,1,16346,14
30,6,0,16301,69
30,6,1,16454,74
30,8,0,16463,238
30,8,1,16385,265
30,10,0,16321,602
30,10,1,16310,716
30,12,0,16395,1291
30,12,1,16365,1557
30,14,0,16295,2431
30,14,1,16357,2795
30,16,0,16314,3728
30,16,1,16422,4367
30,18,0,16199,5194
30,18,1,16449,5904
30,20,0,16404,6762
30,20,1,16579,7157
30,22,0,16275,7547
30,22,1,16370,7997
30,24,0,16371,8281
30,24,1,16232,8525
30,26,0,16278,8833
30,26,1,16213,8936
30,28,0,16329,9796
30,28,1,16252,9815
30,30,0,16315,11235
30,30,1,16252,11080
30,32,0,16392,13057
30,32,1,16258,12985
30,34,0,16320,14481
30,34,1,16078,14523
30,36,0,16306,15608
30,36,1,16208,15612
30,38,0,16380,16245
30,38,1,16294,16195
30,40,0,16364,16354
30,40,1,16194,16189
30,42,0,16304,16304
30,42,1,16269,16269
30,44,0,16399,16399
30,44,1,16247,16247
30,46,0,16280,16280
30,46,1,15996,15996
30,48,0,16382,16382
30,48,1,16184,16184
30,50,0,16392,16392
30,50,1,16148,16148
30,52,0,16361,16361
30,52,1,16150,16150
30,54,0,16190,16190
30,54,1,16183,16183
30,56,0,16283,16283
30,56,1,16219,16219
30,58,0,16355,16355
30,58,1,16258,16258
30,60,0,16411,16411
30,60,1,16276,16276
30,62,0,16438,16438
30,62,1,16155,16155
32,0,0,16362,1
32,0,1,16458,0
32,2,0,16154,3
32,2,1,16287,2
32,4,0,16212,11
32,4,1,16434,9
32,6,0,16292,69
32,6,1,16267,69
32,8,0,16394,210
32,8,1,16396,266
32,10,0,16424,566
32,10,1,16390,701
32,12,0,16220,1275
32,12,1,16233,1529
32,14,0,16447,2464
32,14,1,16438,2758
32,16,0,16395,3873
32,16,1,16414,4362
32,18,0,16242,5350
32,18,1,16350,5906
32,20,0,16376,6816
32,20,1,16438,7138
32,22,0,16319,7603
32,22,1,16417,8053
32,24,0,16295,8214
32,24,1,16439,8588
32,26,0,16440,8976
32,26,1,16326,9070
32,28,0,16459,9897
32,28,1,16381,9861
32,30,0,16283,11213
32,30,1,16265,11153
32,32,0,16282,12782
32,32,1,16255,13022
32,34,0,16422,14517
32,34,1,16192,14582
32,36,0,16241,15477
32,36,1,16120,15622
32,38,0,16342,16201
32,38,1,16304,16206
32,40,0,16380,16366
32,40,1,16125,16119
32,42,0,16337,16336
32,42,1,16133,16133
32,44,0,16348,16348
32,44,1,16229,16229
32,46,0,16385,16385
32,46,1,16200,16200
32,48,0,16348,16348
32,48,1,16218,16218
32,50,0,16289,16289
32,50,1,16186,16186
32,52,0,16316,16316
32,52,1,16208,16208
32,54,0,16422,16422
32,54,1,16130,16130
32,56,0,16390,16390
32,56,1,16269,16269
32,58,0,16414,16414
32,58,1,16077,16077
32,60,0,16343,16343
32,60,1,16189,16189
32,62,0,16278,16278
32,62,1,16231,16231
34,0,0,16349,1
34,0,1,16562,0
34,2,0,16467,4
34,2,1,16497,1
34,4,0,16394,11
34,4,1,16455,11
34,6,0,16314,62
34,6,1,16416,76
34,8,0,16429,220
34,8,1,16300,252
34,10,0,16266,635
34,10,1,16370,675
34,12,0,16417,1296
34,12,1,16424,1448
34,14,0,16394,2452
34,14,1,16372,2664
34,16,0,16435,3949
34,16,1,16344,4273
34,18,0,16281,5312
34,18,1,16429,6006
34,20,0,16387,6749
34,20,1,16493,7152
34,22,0,16271,7586
34,22,1,16452,8013
34,24,0,16466,8283
34,24,1,16332,8449
34,26,0,16391,8870
34,26,1,16218,9007
34,28,0,16291,9751
34,28,1,16378,9868
34,30,0,16275,11203
34,30,1,16325,11139
34,32,0,16139,12640
34,32,1,16176,12805
34,34,0,16384,14543
34,34,1,16171,14589
34,36,0,16384,15745
34,36,1,16296,15816
34,38,0,16401,16257
34,38,1,16099,15986
34,40,0,16365,16350
34,40,1,16216,16212
34,42,0,16172,16172
34,42,1,16246,16246
34,44,0,16450,16450
34,44,1,16139,16139
34,46,0,16418,16418
34,46,1,16249,16249
34,48,0,16247,16247
34,48,1,16225,16225
34,50,0,16252,16252
34,50,1,16256,16256
34,52,0,16421,16421
34,52,1,16196,16196
34,54,0,16464,16464
34,54,1,16210,16210
34,56,0,16230,16230
34,56,1,16217,16217
34,58,0,16357,16357
34,58,1,16247,16247
34,60,0,16493,16493
34,60,1,16198,16198
34,62,0,16311,16311
34,62,1,16284,16284
36,0,0,16260,1
36,0,1,16370,0
36,2,0,16195,2
36,2,1,16425,2
36,4,0,16363,19
36,4,1,16467,15
36,6,0,16402,46
36,6,1,16415,65
36,8,0,16520,228
36,8,1,16531,251
36,10,0,16431,599
36,10,1,16421,735
36,12,0,16366,1292
36,12,1,16366,1549
36,14,0,16502,2487
36,14,1,16354,2801
36,16,0,16404,3893
36,16,1,16392,4444
36,18,0,16318,5330
36,18,1,16462,5922
36,20,0,16333,6674
36,20,1,16444,7159
36,22,0,16293,7555
36,22,1,16372,7998
36,24,0,16439,8392
